Product_ID,Price,Units_Sold,Sales,Date,Category,Discount,Store_Location,Customer_ID
P0088,288.02,79.0,22753.579999999998,2023-09-24,Electronics,0.0,Florida,C0297
P0020,46.99,64.0,3007.36,2023-11-18,Accessories,10.0,New York,C0027
P0080,370.18,16.0,5922.88,2023-11-03,Accessories,5.0,Florida,C0019
P0026,281.33,47.0,13222.509999999998,2023-01-19,Furniture,10.0,California,C0254
P0062,263.19,57.0,15001.83,2023-12-24,Food,0.0,California,C0158
P0025,198.65,85.0,16885.25,2023-03-12,Electronics,15.0,New York,C0266
P0048,235.45,51.0,12007.949999999999,2023-11-09,Furniture,0.0,New York,C0269
P0034,427.5,71.0,30352.5,2023-04-07,Electronics,10.0,Florida,C0252
P0070,177.95,75.0,13346.25,2023-05-15,Food,,Texas,C0090
P0020,391.64,7.0,2741.48,2023-10-15,Clothing,0.0,Illinois,C0209
P0068,375.97,69.0,25941.93,2023-08-07,Accessories,20.0,Illinois,C0269
P0073,276.04,66.0,18218.640000000003,2023-10-30,Electronics,10.0,Florida,C0067
P0088,,52.0,11518.0,2023-03-28,Clothing,5.0,Illinois,C0045
P0012,453.41,72.0,32645.52,2023-02-05,Clothing,20.0,Florida,C0067
P0033,456.02,82.0,37393.64,2023-03-16,Furniture,10.0,California,C0280
P0039,57.87,94.0,5439.78,2023-07-21,Clothing,0.0,Texas,C0186
P0090,173.26,99.0,17152.739999999998,2023-12-01,Furniture,10.0,New York,C0168
P0097,497.5,86.0,42785.0,2023-03-07,Clothing,5.0,California,C0268
P0020,,68.0,7476.6,2023-10-27,Electronics,10.0,California,C0211
P0017,169.11,88.0,14881.68,2023-12-21,Accessories,0.0,California,C0246
P0055,151.29,6.0,907.74,2023-11-26,Furniture,10.0,Texas,C0203
P0001,452.56,80.0,36204.8,2023-02-27,Clothing,10.0,New York,C0037
P0059,480.08,77.0,36966.159999999996,2023-05-25,Clothing,5.0,Texas,C0274
P0051,372.79,4.0,1491.16,2023-09-25,Furniture,10.0,New York,C0049
P0069,477.27,3.0,1431.81,2023-01-12,Accessories,20.0,California,C0214
P0020,371.76,25.0,9294.0,2023-04-07,Accessories,20.0,Illinois,C0248
P0005,411.28,61.0,25088.079999999998,2023-07-18,Electronics,20.0,Illinois,C0020
P0077,218.8,8.0,1750.4,2023-08-30,,10.0,New York,C0073
P0072,256.07,,3072.84,2023-02-02,Furniture,15.0,California,C0181
P0035,437.33,70.0,30613.1,2023-08-24,,0.0,Illinois,C0087
P0001,480.28,8.0,3842.24,2023-05-19,Food,5.0,Florida,C0092
P0043,164.61,94.0,15473.340000000002,2023-12-26,Electronics,0.0,Illinois,C0081
P0035,244.11,86.0,20993.460000000003,2023-03-08,Accessories,20.0,Illinois,C0001
P0091,185.4,61.0,11309.4,2023-05-10,Clothing,10.0,Florida,C0257
P0073,142.68,81.0,11557.08,2023-03-01,Furniture,0.0,Florida,C0238
P0042,134.86,,5933.84,2023-09-30,Food,0.0,California,C0135
P0004,414.74,96.0,39815.04,2023-05-09,Furniture,15.0,California,C0273
P0019,238.02,57.0,13567.140000000001,2023-09-30,Accessories,15.0,California,C0253
P0095,54.88,87.0,4774.56,2023-07-08,Furniture,10.0,California,C0074
P0046,483.45,53.0,25622.85,2023-08-17,Food,10.0,California,C0058
P0099,462.45,26.0,12023.699999999999,2023-05-05,Accessories,15.0,Texas,C0013
P0003,390.88,8.0,3127.04,2023-11-30,Electronics,15.0,New York,C0157
P0041,,5.0,1391.15,2023-10-14,Electronics,10.0,Illinois,C0135
P0018,42.49,52.0,2209.48,2023-04-17,Accessories,5.0,New York,C0209
P0052,355.13,81.0,28765.53,2023-11-12,Accessories,5.0,Texas,C0035
P0096,68.94,54.0,3722.7599999999998,2023-03-13,Clothing,,Illinois,C0266
P0085,373.49,66.0,24650.34,2023-07-10,Accessories,0.0,Texas,C0195
P0025,,27.0,3936.33,2023-03-11,Clothing,10.0,Illinois,C0028
P0033,325.66,66.0,21493.56,2023-11-17,Electronics,,Illinois,C0135
P0070,459.16,52.0,23876.32,2023-06-10,Furniture,20.0,California,C0209
P0084,278.14,16.0,4450.24,2023-08-11,Accessories,,Illinois,C0131
P0041,102.66,18.0,1847.8799999999999,2023-02-27,,15.0,California,C0048
P0024,411.27,42.0,17273.34,2023-03-15,Furniture,5.0,California,C0128
P0065,316.68,80.0,25334.4,2023-03-16,Electronics,5.0,Texas,C0217
P0095,133.31,55.0,7332.05,2023-01-17,Food,15.0,California,C0259
P0094,342.71,1.0,342.71,2023-09-05,Food,0.0,Illinois,C0296
P0002,303.28,86.0,26082.079999999998,2023-10-03,Clothing,15.0,New York,C0098
P0060,256.34,35.0,8971.9,2023-03-28,Accessories,10.0,Illinois,C0179
P0034,113.4,45.0,5103.0,2023-12-17,Accessories,5.0,Florida,C0032
P0100,430.31,69.0,29691.39,2023-07-12,,0.0,Illinois,C0108
P0058,325.42,27.0,8786.34,2023-11-24,Electronics,15.0,California,C0013
P0041,333.84,44.0,14688.96,2023-06-03,Accessories,20.0,New York,C0185
P0038,205.02,64.0,13121.28,2023-01-20,Furniture,,Texas,C0080
P0058,57.78,,808.9200000000001,2023-01-25,Clothing,20.0,Illinois,C0276
P0039,461.98,59.0,27256.82,2023-02-03,Accessories,10.0,Illinois,C0149
P0018,351.55,,8437.2,2023-12-01,Furniture,0.0,Illinois,C0275
P0023,19.27,11.0,211.97,2023-05-30,Furniture,20.0,Florida,C0132
P0081,106.83,8.0,854.64,2023-09-24,Clothing,0.0,Florida,C0119
P0100,420.87,57.0,23989.59,2023-09-10,Electronics,5.0,Florida,C0102
P0035,320.75,40.0,12830.0,2023-07-16,Food,15.0,California,C0162
P0029,263.25,21.0,5528.25,2023-05-12,Clothing,10.0,Illinois,C0039
P0066,346.98,70.0,24288.600000000002,2023-02-20,Furniture,0.0,Illinois,C0299
P0091,228.66,4.0,914.64,2023-08-07,Accessories,0.0,California,C0156
P0079,330.43,83.0,27425.690000000002,2023-07-13,Electronics,0.0,Texas,C0064
P0042,53.93,18.0,970.74,2023-01-05,Clothing,15.0,Florida,C0128
P0054,423.77,69.0,29240.129999999997,2023-05-15,Clothing,20.0,Florida,C0117
P0064,100.04,29.0,2901.1600000000003,2023-08-13,Accessories,0.0,Texas,C0280
P0075,490.27,45.0,22062.149999999998,2023-06-14,Food,20.0,New York,C0165
P0037,451.74,87.0,39301.38,2023-11-29,Food,10.0,Texas,C0015
P0066,294.2,97.0,28537.399999999998,2023-11-04,,0.0,Texas,C0237
P0052,43.05,72.0,3099.6,2023-05-05,Furniture,0.0,New York,C0023
P0092,414.49,55.0,22796.95,2023-09-27,Furniture,0.0,Texas,C0126
P0057,217.86,96.0,20914.56,2023-01-30,Furniture,0.0,Illinois,C0279
P0007,209.0,10.0,2090.0,2023-04-22,Furniture,0.0,New York,C0298
P0039,384.18,80.0,30734.4,2023-06-02,Food,10.0,Texas,C0137
P0051,101.45,,202.9,2023-03-16,Furniture,0.0,California,C0141
P0058,197.16,86.0,16955.76,2023-04-14,Furniture,5.0,Texas,C0258
P0024,132.8,94.0,12483.2,2023-03-01,Furniture,0.0,Florida,C0034
P0049,450.92,52.0,23447.84,2023-09-20,Accessories,10.0,New York,C0133
P0023,328.71,67.0,22023.57,2023-07-14,Furniture,20.0,Florida,C0248
P0067,489.54,47.0,23008.38,2023-06-27,Furniture,0.0,Illinois,C0018
P0011,268.2,31.0,8314.199999999999,2023-07-01,Clothing,15.0,Florida,C0063
P0023,292.33,71.0,20755.43,2023-08-20,Clothing,10.0,Illinois,C0239
P0090,136.76,45.0,6154.2,2023-08-26,Furniture,20.0,California,C0244
P0070,167.84,37.0,6210.08,2023-12-27,Accessories,15.0,Illinois,C0088
P0018,228.25,22.0,5021.5,2023-09-22,Clothing,10.0,Florida,C0221
P0043,114.69,16.0,1835.04,2023-04-09,Furniture,20.0,New York,C0207
P0036,113.68,77.0,8753.36,2023-07-20,Electronics,0.0,Illinois,C0002
P0090,,47.0,17739.21,2023-02-07,Electronics,5.0,California,C0013
P0005,239.65,93.0,22287.45,2023-05-31,Furniture,20.0,California,C0294
P0098,190.71,80.0,15256.800000000001,2023-04-16,Electronics,10.0,Florida,C0016
P0079,109.34,82.0,8965.880000000001,2023-02-25,Accessories,15.0,Texas,C0068
P0029,383.64,84.0,32225.76,2023-04-21,Accessories,10.0,New York,C0238
P0092,446.75,70.0,31272.5,2023-08-09,Electronics,5.0,New York,C0030
P0081,317.43,59.0,18728.37,2023-06-04,Clothing,20.0,Florida,C0283
P0001,107.12,36.0,3856.32,2023-03-08,Electronics,,Texas,C0162
P0082,310.29,12.0,3723.4800000000005,2023-08-08,Furniture,0.0,Illinois,C0273
P0001,112.77,91.0,10262.07,2023-06-01,Furniture,0.0,California,C0290
P0051,19.47,37.0,720.39,2023-06-18,Food,0.0,Florida,C0098
P0053,262.34,4.0,1049.36,2023-01-04,Food,10.0,Illinois,C0143
P0044,170.29,32.0,5449.28,2023-05-21,Accessories,0.0,Illinois,C0141
P0017,166.78,31.0,5170.18,2023-08-06,Furniture,5.0,Illinois,C0121
P0012,156.87,72.0,11294.64,2023-02-11,Furniture,15.0,California,C0121
P0003,200.1,4.0,800.4,2023-06-19,Furniture,5.0,Texas,C0214
P0036,189.2,12.0,2270.3999999999996,2023-03-26,Clothing,20.0,Texas,C0114
P0033,387.64,72.0,27910.079999999998,2023-02-22,Furniture,5.0,Illinois,C0067
P0090,154.12,42.0,6473.04,2023-11-09,,0.0,Florida,C0101
P0084,,84.0,17083.08,2023-05-05,Accessories,10.0,New York,C0150
P0026,127.94,86.0,11002.84,2023-01-15,,,Florida,C0231
P0033,201.22,53.0,10664.66,2023-04-15,,5.0,Florida,C0076
P0005,397.45,42.0,16692.899999999998,2023-02-26,Electronics,5.0,New York,C0144
P0018,333.43,8.0,2667.44,2023-09-14,Accessories,0.0,California,C0095
P0066,327.01,62.0,20274.62,2023-12-25,Accessories,0.0,Florida,C0247
P0088,279.15,6.0,1674.8999999999999,2023-07-29,Accessories,15.0,Illinois,C0155
P0063,104.76,94.0,9847.44,2023-12-17,Electronics,15.0,Illinois,C0004
P0023,141.52,30.0,4245.6,2023-09-20,Food,10.0,Illinois,C0234
P0076,345.19,39.0,13462.41,2023-02-13,Electronics,,Texas,C0123
P0039,407.39,77.0,31369.03,2023-04-07,Accessories,10.0,Illinois,C0178
P0095,414.93,10.0,4149.3,2023-01-21,Accessories,20.0,New York,C0149
P0003,403.93,5.0,2019.65,2023-11-14,Accessories,0.0,Florida,C0284
P0056,330.0,62.0,20460.0,2023-11-30,Electronics,0.0,California,C0125
P0078,172.39,71.0,12239.689999999999,2023-07-09,Electronics,5.0,California,C0248
P0040,472.68,92.0,43486.56,2023-04-19,Electronics,10.0,New York,C0276
P0013,125.29,54.0,6765.660000000001,2023-05-04,Clothing,10.0,Texas,C0157
P0054,104.42,83.0,8666.86,2023-03-31,Food,5.0,California,C0019
P0064,385.0,71.0,27335.0,2023-04-13,Electronics,10.0,Florida,C0295
P0056,205.82,99.0,20376.18,2023-12-29,Accessories,20.0,Illinois,C0187
P0051,251.48,90.0,22633.2,2023-08-15,Accessories,10.0,New York,C0103
P0008,284.87,41.0,11679.67,2023-03-14,Food,15.0,Illinois,C0075
P0015,144.01,33.0,4752.33,2023-09-21,Furniture,10.0,California,C0030
P0061,265.1,40.0,10604.0,2023-05-21,Food,10.0,California,C0101
P0007,101.99,82.0,8363.18,2023-11-16,Food,10.0,Florida,C0008
P0063,236.68,45.0,10650.6,2023-09-02,Accessories,20.0,Illinois,C0010
P0084,83.03,48.0,3985.44,2023-11-18,Clothing,15.0,New York,C0021
P0072,370.24,4.0,1480.96,2023-10-21,Furniture,10.0,California,C0260
P0041,149.59,82.0,12266.380000000001,2023-10-29,Accessories,,Texas,C0177
P0024,114.97,14.0,1609.58,2023-03-27,Electronics,10.0,Florida,C0018
P0071,477.8,93.0,44435.4,2023-12-04,Furniture,15.0,Texas,C0012
P0072,50.87,3.0,152.60999999999999,2023-01-04,,0.0,Texas,C0239
P0077,14.06,57.0,801.4200000000001,2023-05-09,,0.0,Illinois,C0256
P0064,276.53,29.0,8019.369999999999,2023-05-04,Accessories,15.0,Illinois,C0038
P0006,11.54,24.0,276.96,2023-12-13,Electronics,15.0,California,C0136
P0092,95.22,63.0,5998.86,2023-01-05,Electronics,15.0,Texas,C0116
P0030,248.29,20.0,4965.8,2023-10-26,Furniture,0.0,New York,C0072
P0076,469.1,85.0,39873.5,2023-12-30,Accessories,10.0,Illinois,C0021
P0066,135.63,21.0,2848.23,2023-10-14,Electronics,10.0,Texas,C0182
P0004,372.19,9.0,3349.71,2023-09-05,Accessories,20.0,California,C0230
P0088,13.31,51.0,678.8100000000001,2023-03-18,Accessories,20.0,Florida,C0075
P0005,,78.0,6170.58,2023-08-11,Clothing,0.0,Illinois,C0255
P0011,392.75,59.0,23172.25,2023-07-22,Accessories,,Illinois,C0103
P0068,8.36,87.0,727.3199999999999,2023-11-03,Accessories,10.0,Texas,C0225
P0075,241.01,31.0,7471.3099999999995,2023-11-11,Furniture,0.0,Texas,C0081
P0032,498.92,97.0,48395.24,2023-03-14,Electronics,20.0,Texas,C0047
P0086,243.37,84.0,20443.08,2023-04-27,Food,0.0,Texas,C0230
P0076,354.25,41.0,14524.25,2023-04-24,Food,20.0,California,C0094
P0012,350.72,58.0,20341.760000000002,2023-12-07,Clothing,5.0,Texas,C0132
P0005,340.22,69.0,23475.18,2023-10-16,Food,20.0,Texas,C0178
P0082,,85.0,16540.15,2023-06-24,Accessories,5.0,New York,C0070
P0005,196.37,70.0,13745.9,2023-06-04,Food,10.0,New York,C0070
P0040,229.83,96.0,22063.68,2023-03-07,Accessories,,Illinois,C0007
P0100,,53.0,11595.869999999999,2023-07-11,Food,15.0,California,C0006
P0098,306.94,50.0,15347.0,2023-05-02,Electronics,15.0,Illinois,C0062
P0004,275.92,43.0,11864.560000000001,2023-05-21,Clothing,15.0,California,C0024
P0094,153.5,16.0,2456.0,2023-08-20,Clothing,10.0,Illinois,C0074
P0087,200.22,21.0,4204.62,2023-07-24,Furniture,15.0,New York,C0171
P0022,11.99,84.0,1007.16,2023-03-29,Furniture,20.0,Florida,C0065
P0062,54.26,11.0,596.86,2023-07-24,Electronics,0.0,Florida,C0195
P0078,251.92,98.0,24688.16,2023-12-24,Accessories,10.0,Florida,C0058
P0078,169.88,15.0,2548.2,2023-12-11,Food,0.0,New York,C0195
P0006,261.56,31.0,8108.36,2023-07-12,Food,5.0,California,C0117
P0052,52.4,64.0,3353.6,2023-08-15,Accessories,5.0,California,C0057
P0013,354.02,26.0,9204.52,2023-10-09,Accessories,15.0,Florida,C0089
P0078,440.33,68.0,29942.44,2023-04-16,Food,5.0,California,C0029
P0086,413.42,7.0,2893.94,2023-11-02,Furniture,0.0,California,C0027
P0087,305.25,41.0,12515.25,2023-04-21,Food,15.0,Florida,C0196
P0026,246.11,74.0,18212.14,2023-11-01,Electronics,10.0,Illinois,C0232
P0054,150.12,,14111.28,2023-11-04,Accessories,20.0,New York,C0222
P0068,231.78,39.0,9039.42,2023-12-09,Food,,California,C0100
P0002,84.74,39.0,3304.8599999999997,2023-12-10,Accessories,5.0,Illinois,C0030
P0076,201.35,6.0,1208.1,2023-12-25,Furniture,0.0,Texas,C0217
P0051,285.82,24.0,6859.68,2023-02-12,Clothing,15.0,Florida,C0062
P0027,225.53,81.0,18267.93,2023-11-26,Accessories,0.0,Illinois,C0135
P0027,202.37,91.0,18415.670000000002,2023-04-14,Electronics,20.0,California,C0296
P0041,255.68,,15852.16,2023-02-12,Accessories,20.0,Texas,C0032
P0026,,85.0,38360.5,2023-08-26,Food,20.0,New York,C0269
P0080,345.41,32.0,11053.12,2023-02-23,Clothing,15.0,Illinois,C0184
P0015,220.46,40.0,8818.4,2023-11-05,Furniture,5.0,Texas,C0074
P0015,222.22,91.0,20222.02,2023-04-08,Furniture,15.0,Florida,C0192
P0057,469.56,24.0,11269.44,2023-07-18,,0.0,California,C0225
P0036,99.97,8.0,799.76,2023-08-08,Clothing,20.0,Florida,C0221
P0013,196.64,100.0,19664.0,2023-01-08,,15.0,California,C0089
P0014,282.8,34.0,9615.2,2023-10-15,Furniture,20.0,New York,C0237
P0061,153.47,83.0,12738.01,2023-07-16,Accessories,10.0,New York,C0029
P0016,143.58,21.0,3015.1800000000003,2023-01-01,Accessories,15.0,New York,C0286
P0071,303.7,33.0,10022.1,2023-02-28,Accessories,5.0,Florida,C0136
P0081,444.38,87.0,38661.06,2023-01-16,Electronics,5.0,Illinois,C0102
P0059,356.69,37.0,13197.53,2023-05-10,Clothing,20.0,Texas,C0205
P0077,15.6,70.0,1092.0,2023-06-22,Electronics,0.0,Texas,C0107
P0092,121.45,52.0,6315.400000000001,2023-01-09,Furniture,0.0,New York,C0047
P0016,254.76,42.0,10699.92,2023-09-02,Clothing,20.0,New York,C0241
P0087,,62.0,9954.1,2023-10-01,Furniture,0.0,Illinois,C0261
P0016,318.66,52.0,16570.32,2023-09-13,Food,20.0,California,C0092
P0015,194.12,15.0,2911.8,2023-02-11,Furniture,0.0,California,C0219
P0018,128.66,76.0,9778.16,2023-11-25,Accessories,10.0,California,C0034
P0091,353.15,7.0,2472.0499999999997,2023-11-10,Electronics,15.0,Illinois,C0242
P0099,287.9,11.0,3166.8999999999996,2023-03-14,Clothing,5.0,New York,C0116
P0077,183.78,28.0,5145.84,2023-07-09,Furniture,0.0,New York,C0113
P0089,6.99,88.0,615.12,2023-10-12,Clothing,0.0,Texas,C0053
P0014,294.94,56.0,16516.64,2023-12-12,Furniture,0.0,Texas,C0234
P0072,422.64,26.0,10988.64,2023-11-04,Clothing,5.0,Illinois,C0100
P0005,399.99,25.0,9999.75,2023-03-26,Accessories,15.0,Florida,C0123
P0075,80.02,52.0,4161.04,2023-04-07,Accessories,0.0,New York,C0121
P0073,321.19,20.0,6423.8,2023-01-16,Food,20.0,Texas,C0042
P0098,458.28,54.0,24747.12,2023-09-03,Accessories,20.0,California,C0296
P0064,84.78,70.0,5934.6,2023-03-26,Food,10.0,Illinois,C0094
P0025,159.5,22.0,3509.0,2023-06-26,Accessories,20.0,Illinois,C0294
P0003,140.4,49.0,6879.6,2023-04-24,Clothing,10.0,Texas,C0117
P0042,497.35,12.0,5968.200000000001,2023-07-09,Clothing,0.0,Florida,C0273
P0067,210.68,13.0,2738.84,2023-11-25,Furniture,15.0,Florida,C0241
P0089,496.23,81.0,40194.630000000005,2023-04-25,Clothing,0.0,Texas,C0026
P0002,127.74,99.0,12646.26,2023-04-25,Furniture,20.0,California,C0053
P0082,392.47,85.0,33359.950000000004,2023-03-20,Food,15.0,Florida,C0270
P0069,411.98,2.0,823.96,2023-08-13,Furniture,20.0,New York,C0040
P0018,349.6,56.0,19577.600000000002,2023-09-30,Electronics,20.0,Texas,C0067
P0038,446.24,73.0,32575.52,2023-02-27,Electronics,0.0,Florida,C0171
P0083,392.45,7.0,2747.15,2023-06-23,Clothing,0.0,Texas,C0273
P0057,490.63,35.0,17172.05,2023-04-21,Food,0.0,New York,C0203
P0056,477.55,87.0,41546.85,2023-04-29,Electronics,20.0,Illinois,C0126
P0017,361.84,44.0,15920.96,2023-02-17,Furniture,20.0,New York,C0189
P0076,215.99,94.0,20303.06,2023-04-06,Clothing,15.0,Florida,C0153
P0058,335.2,23.0,7709.599999999999,2023-03-04,Clothing,20.0,Illinois,C0248
P0057,306.05,9.0,2754.4500000000003,2023-04-26,Accessories,10.0,Texas,C0206
P0057,247.49,60.0,14849.400000000001,2023-02-04,Furniture,,Illinois,C0138
P0054,312.91,65.0,20339.15,2023-04-30,Electronics,5.0,Florida,C0003
P0050,113.9,68.0,7745.200000000001,2023-10-30,Furniture,10.0,California,C0289
P0038,477.31,39.0,18615.09,2023-03-15,Clothing,5.0,California,C0069
P0012,273.61,52.0,14227.720000000001,2023-11-26,Clothing,20.0,Texas,C0175
P0082,7.23,75.0,542.25,2023-08-08,Accessories,15.0,California,C0063
P0042,136.92,81.0,11090.519999999999,2023-06-26,Clothing,5.0,California,C0129
P0040,189.31,93.0,17605.83,2023-03-19,Electronics,20.0,Texas,C0121
P0006,440.31,49.0,21575.19,2023-03-10,Accessories,10.0,Texas,C0298
P0080,340.82,22.0,7498.04,2023-11-14,Furniture,5.0,Texas,C0194
P0009,57.5,29.0,1667.5,2023-09-05,Food,,New York,C0271
P0035,63.24,99.0,6260.76,2023-07-02,Furniture,0.0,Texas,C0229
P0032,19.89,5.0,99.45,2023-04-08,Clothing,15.0,New York,C0217
P0050,118.0,64.0,7552.0,2023-04-21,Electronics,10.0,Texas,C0112
P0073,9.98,,648.7,2023-11-15,Clothing,10.0,Florida,C0132
P0019,376.77,10.0,3767.7,2023-08-02,Furniture,0.0,Illinois,C0191
P0011,255.92,84.0,21497.28,2023-12-15,,15.0,Florida,C0099
P0068,103.92,71.0,7378.32,2023-04-09,Furniture,10.0,Illinois,C0208
P0069,243.64,78.0,19003.92,2023-11-01,Accessories,20.0,California,C0159
P0052,121.7,80.0,9736.0,2023-05-29,Food,15.0,Illinois,C0288
P0058,177.96,96.0,17084.16,2023-01-03,Furniture,0.0,Illinois,C0279
P0095,127.58,65.0,8292.7,2023-10-09,Clothing,10.0,California,C0107
P0023,100.35,62.0,6221.7,2023-11-30,Accessories,10.0,Texas,C0071
P0058,461.85,53.0,24478.050000000003,2023-02-07,Furniture,15.0,Texas,C0125
P0054,347.16,8.0,2777.28,2023-10-03,Accessories,5.0,Illinois,C0145
P0085,6.28,98.0,615.44,2023-07-16,Electronics,0.0,Illinois,C0187
P0031,171.07,10.0,1710.6999999999998,2023-06-23,Food,20.0,New York,C0096
P0092,450.07,53.0,23853.71,2023-06-02,Food,15.0,California,C0272
P0084,79.07,74.0,5851.179999999999,2023-01-23,Clothing,0.0,California,C0089
P0089,424.05,70.0,29683.5,2023-03-11,Food,20.0,New York,C0264
P0077,99.41,87.0,8648.67,2023-11-10,Furniture,,Florida,C0160
P0090,191.06,94.0,17959.64,2023-02-10,Electronics,20.0,Texas,C0246
P0047,60.32,6.0,361.92,2023-12-12,Food,0.0,New York,C0008
P0011,20.95,86.0,1801.7,2023-08-01,Electronics,20.0,New York,C0221
P0094,173.61,14.0,2430.54,2023-07-15,Furniture,20.0,Illinois,C0251
P0062,49.47,98.0,4848.0599999999995,2023-04-08,Clothing,20.0,Illinois,C0022
P0063,191.61,9.0,1724.4900000000002,2023-12-21,Food,15.0,Florida,C0091
P0045,110.88,60.0,6652.799999999999,2023-09-24,Furniture,10.0,California,C0148
P0083,341.42,4.0,1365.68,2023-04-24,Clothing,10.0,Illinois,C0114
P0007,370.17,18.0,6663.06,2023-12-31,Clothing,5.0,Texas,C0212
P0036,410.26,81.0,33231.06,2023-07-20,Furniture,15.0,Texas,C0238
P0001,291.58,29.0,8455.82,2023-03-14,,,New York,C0189
P0014,378.46,71.0,26870.66,2023-06-13,Furniture,5.0,Texas,C0062
P0043,363.89,68.0,24744.52,2023-03-01,Furniture,15.0,Florida,C0035
P0018,184.33,75.0,13824.750000000002,2023-02-01,Accessories,20.0,New York,C0205
P0061,211.88,87.0,18433.56,2023-01-25,Accessories,10.0,Florida,C0030
P0097,303.52,19.0,5766.879999999999,2023-12-03,Food,5.0,Illinois,C0063
P0007,79.65,37.0,2947.05,2023-10-04,Accessories,10.0,California,C0011
P0041,334.76,36.0,12051.36,2023-09-14,Furniture,10.0,California,C0258
P0070,215.08,7.0,1505.5600000000002,2023-11-09,Food,20.0,New York,C0136
P0023,191.55,67.0,12833.85,2023-03-26,Furniture,5.0,New York,C0088
P0024,482.36,74.0,35694.64,2023-10-13,Food,10.0,New York,C0216
P0014,112.33,15.0,1684.95,2023-08-09,Food,10.0,Florida,C0260
P0093,187.29,68.0,12735.72,2023-07-26,Clothing,0.0,Texas,C0266
P0025,464.15,7.0,3249.0499999999997,2023-08-29,Accessories,20.0,New York,C0285
P0037,458.29,71.0,32538.59,2023-04-25,Electronics,5.0,New York,C0008
P0016,352.19,29.0,10213.51,2023-07-06,Furniture,10.0,New York,C0047
P0071,314.55,86.0,27051.3,2023-02-25,Electronics,20.0,Texas,C0207
P0056,41.21,80.0,3296.8,2023-09-03,Clothing,20.0,New York,C0016
P0060,193.33,14.0,2706.6200000000003,2023-07-19,Clothing,,Texas,C0263
P0080,460.83,51.0,23502.329999999998,2023-11-28,Food,0.0,California,C0186
P0019,412.14,,27201.239999999998,2023-04-26,Electronics,5.0,Illinois,C0164
P0052,,6.0,1771.92,2023-03-06,Clothing,20.0,California,C0143
P0029,203.82,25.0,5095.5,2023-05-02,Clothing,10.0,California,C0080
P0083,416.04,85.0,35363.4,2023-01-20,Food,15.0,California,C0158
P0036,76.08,17.0,1293.36,2023-09-17,Food,15.0,Florida,C0293
P0062,192.84,54.0,10413.36,2023-02-05,Food,0.0,Texas,C0205
P0095,342.6,88.0,30148.800000000003,2023-05-12,Accessories,0.0,Texas,C0126
P0017,398.03,54.0,21493.62,2023-10-12,Furniture,,Texas,C0027
P0083,163.44,14.0,2288.16,2023-07-06,Furniture,15.0,Florida,C0189
P0046,86.48,8.0,691.84,2023-06-06,Clothing,15.0,Illinois,C0270
P0003,423.05,72.0,30459.600000000002,2023-10-25,Clothing,5.0,California,C0133
P0091,107.15,70.0,7500.5,2023-03-24,Food,20.0,Illinois,C0239
P0023,285.16,78.0,22242.480000000003,2023-11-11,Accessories,15.0,New York,C0281
P0075,174.16,92.0,16022.72,2023-10-16,Furniture,10.0,Florida,C0170
P0081,176.34,2.0,352.68,2023-11-11,Furniture,0.0,Florida,C0082
P0028,439.15,16.0,7026.4,2023-09-22,Food,0.0,Illinois,C0099
P0083,259.09,79.0,20468.109999999997,2023-01-01,Food,20.0,California,C0296
P0072,374.88,62.0,23242.56,2023-07-29,Accessories,10.0,Texas,C0175
P0080,482.24,49.0,23629.760000000002,2023-03-30,Furniture,10.0,Texas,C0162
P0051,400.64,6.0,2403.84,2023-08-23,Food,5.0,California,C0289
P0020,433.53,25.0,10838.25,2023-07-17,Food,0.0,Illinois,C0231
P0030,439.27,38.0,16692.26,2023-01-07,Furniture,15.0,Texas,C0158
P0085,370.86,84.0,31152.24,2023-03-02,Food,5.0,New York,C0297
P0079,37.68,38.0,1431.84,2023-04-10,Food,0.0,New York,C0060
P0014,487.51,83.0,40463.33,2023-07-15,Food,5.0,California,C0148
P0043,326.83,91.0,29741.53,2023-08-28,Clothing,15.0,California,C0214
P0040,151.31,,6808.95,2023-11-02,Electronics,10.0,Illinois,C0065
P0029,448.44,3.0,1345.32,2023-08-20,Furniture,20.0,Illinois,C0265
P0098,287.32,15.0,4309.8,2023-12-01,Accessories,0.0,California,C0027
P0021,48.22,9.0,433.98,2023-05-24,Electronics,20.0,Florida,C0097
P0057,192.52,16.0,3080.32,2023-12-06,Clothing,5.0,New York,C0172
P0008,446.3,71.0,31687.3,2023-12-06,Accessories,,New York,C0025
P0014,436.82,36.0,15725.52,2023-10-27,Electronics,10.0,California,C0025
P0069,237.87,51.0,12131.37,2023-04-16,Accessories,20.0,Texas,C0209
P0057,168.21,54.0,9083.34,2023-04-07,Clothing,20.0,Illinois,C0144
P0015,119.82,2.0,239.64,2023-01-22,Clothing,10.0,Texas,C0007
P0067,61.26,98.0,6003.48,2023-01-26,Furniture,20.0,California,C0177
P0011,292.02,,876.06,2023-08-03,Accessories,10.0,Illinois,C0125
P0075,321.98,49.0,15777.02,2023-04-13,Food,15.0,Texas,C0252
P0030,488.31,,10742.82,2023-11-16,Food,20.0,California,C0056
P0009,459.24,63.0,28932.12,2023-04-10,Food,10.0,New York,C0161
P0038,364.2,63.0,22944.6,2023-07-19,Electronics,0.0,Illinois,C0225
